Position,Track Name,Artist,date,region,spotify_id
11,Whoopty,CJ,2020-11-29,us,5vGLcdRuSbUhD8ScwsGSdA
12,Rät,Penelope Scott,2020-11-29,us,25z6kpmIwkCUqk2IORrJ5v
13,Dancing in My Room,347aidan,2020-11-29,us,6Pgmqg15yVexuOgtzuxwoX
14,The Thanksgiving Song,Adam Sandler,2020-11-29,us,10zEjN1uWiYKSLo01BGlJx
15,Line Without a Hook,Ricky Montgomery,2020-11-29,us,5jvgec3P4jyoZUPTy2pWDR
16,Die Very Rough,Mario Judah,2020-11-29,us,3brXaWuPsVScvYQKUh3Ijc
17,Alice's Restaurant Massacree,Arlo Guthrie,2020-11-29,us,4OjKHySJHstsImlUW3qfml
18,DÁKITI,Bad Bunny,2020-11-29,us,4MzXwWMhyBbmu6hOcLVD49
19,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-11-29,us,7bCfHiRcfUjG0YVVNUL7Ve
20,mr. nice guy,Kayden,2020-11-29,us,7hAJdc1P2u9q8G6ucKlZD0
21,Goosebumps,HVME,2020-11-29,us,20McUFi8KCIVdNDLrkTDuZ
22,Mayonaka no Door / Stay With Me,Miki Matsubara,2020-11-29,us,2BHj31ufdEqVK5CkYDp9mA
23,廻廻奇譚,Eve,2020-11-29,us,2gSkvrwfCXCgqeugzezn97
24,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2020-11-29,us,3VTNVsTTu05dmTsVFrmGpK
25,34+35,Ariana Grande,2020-11-29,us,6Im9k8u9iIzKMrmV7BWtlF
26,Candy,Robbie Williams,2020-11-29,us,5NlFXQ0si6U87gXs6hq81B
27,Under My Skin,Nate Smith,2020-11-29,us,7G6eOSluX80fOpWD1ERuyF
28,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",2020-11-29,us,1ko2lVN0vKGUl9zrU0qSlT
29,Deep End - SIDEPIECE Remix,John Summit,2020-11-29,us,5WNa0eaGNwQ1ZXTHVlULpd
30,ICE (feat. MORGENSHTERN),MORGENSHTERN,2020-11-29,us,2E5NGLtMqDmeijWcntP8Ca
31,pov,Ariana Grande,2020-11-29,us,3UoULw70kMsiVXxW0L3A33
32,Paradise (feat. Dermot Kennedy),MEDUZA,2020-11-29,us,6ft4hAq6yde8jPZY2i5zLr
33,moment,lildeath,2020-11-29,us,2JKIYl8KaAMzOR1dIzEO5f
34,Dirt Road,Kidd G,2020-11-29,us,3azaE9S4YBYOuKmZu2TZrV
35,Astronomia (Never Go Home),Tony Igy,2020-11-29,us,5WYB4aZkflwjAApBoDCYkz
36,Zombie (Live from the NIVA Save Our Stages Festival),Miley Cyrus,2020-11-29,us,0olaaJrCBTMJJvqPdvNpsx
37,Love Me Later,Natasha Mosley,2020-11-29,us,2XcXeVg89HLC4n4GO1hai6
38,THICK (feat. Megan Thee Stallion) - Remix,DJ Chose,2020-11-29,us,52ySvuxscDGsXUVsci1Kpa
39,Cigarette Ahegao,Penelope Scott,2020-11-29,us,6UYJYgY8VRo6mKrhgTe1CF
40,Trap Anthem,MC Virgins,2020-11-29,us,0CJgUQ8UemK2htS73Ye5U8
41,HIT EM WHERE IT HURTS,PawPaw Rod,2020-11-29,us,63e35wfL6GMUp0boIvNBhw
42,Astronaut In The Ocean,Masked Wolf,2020-11-29,us,0jdso14vaFnpRazMLEZovF
43,No Eres La Oficial,David Santos,2020-11-29,us,7LYWPZL216dyiN02mjefro
44,Don't Worry (Clappers),Slimelife Shawty,2020-11-29,us,5LRKPn8fgSZT5e4YHDWng3
45,SO DONE,The Kid LAROI,2020-11-29,us,3qgPpwtuRu5oP8EtFSj8HE
46,Jealous,Eyedress,2020-11-29,us,5KbTBSGUvgDg75gIVhUaAW
47,BOO!,Championxiii,2020-11-29,us,1eDyjPYw65g3wvQ7xJLF5c
48,Achilles Come Down,Gang of Youths,2020-11-29,us,22TntnVO3lQNDR5nsvxGRs
49,Deep End,Fousheé,2020-11-29,us,6HlE9t71z9DjGi7KqSyEpA
50,Never the 1,ROSIE,2020-11-29,us,6xyOZrXp6UGOFa30jewqIV
1,Space Girl,Frances Forever,2020-11-30,us,5tfZ1uYrArdbDqiZ7z1aCE
2,Mayonaka no Door / Stay With Me,Miki Matsubara,2020-11-30,us,2BHj31ufdEqVK5CkYDp9mA
3,Melody (1983 Club Vinyl Mix),Plustwo,2020-11-30,us,2VIJ2Nt8uk3Pi3IqEwtO1y
4,Jenny,Studio Killers,2020-11-30,us,7lgA34nFXxjqQgyLkPUcLv
5,Home,Edith Whiskers,2020-11-30,us,18V1UiYRvWYwn01CRDbbuR
6,Travesuras,Flow La Movie,2020-11-30,us,2etJ67Egf7woMgOikVrlJM
7,DRUGS,Tai Verdes,2020-11-30,us,0ooz46SAYMJsdOPnwW4nKK
8,Whoopty,CJ,2020-11-30,us,5vGLcdRuSbUhD8ScwsGSdA
9,Touch You,遠野高志,2020-11-30,us,6qWEpnyU43Bcrx3vfbGuVm
10,Rät,Penelope Scott,2020-11-30,us,25z6kpmIwkCUqk2IORrJ5v
11,Adderall (Corvette Corvette),Popp Hunna,2020-11-30,us,3aAmQOxRPeKDL0HMWFA5qn
12,The Thanksgiving Song,Adam Sandler,2020-11-30,us,10zEjN1uWiYKSLo01BGlJx
13,Line Without a Hook,Ricky Montgomery,2020-11-30,us,5jvgec3P4jyoZUPTy2pWDR
14,Dancing in My Room,347aidan,2020-11-30,us,6Pgmqg15yVexuOgtzuxwoX
15,Alice's Restaurant Massacree,Arlo Guthrie,2020-11-30,us,4OjKHySJHstsImlUW3qfml
16,Gdzie jest biały węgorz ? (Zejście),Cypis,2020-11-30,us,4fNbS43X6yt4iWxLgRqwKa
17,DÁKITI,Bad Bunny,2020-11-30,us,4MzXwWMhyBbmu6hOcLVD49
18,Oh No,Kreepa,2020-11-30,us,4qBMiRsJjtm1WR4KyAQqrX
19,Quicksand,Morray,2020-11-30,us,33HO2V42Tc6xE0SbCg6vBj
20,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),Miley Cyrus,2020-11-30,us,1Tip6R4swhC7E6hgILBjrE
21,Remember That Night?,Sara Kays,2020-11-30,us,1nYzjrdVQ8RpF93M0jPFW7
22,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-11-30,us,7bCfHiRcfUjG0YVVNUL7Ve
23,Die Very Rough,Mario Judah,2020-11-30,us,3brXaWuPsVScvYQKUh3Ijc
24,Goosebumps,HVME,2020-11-30,us,20McUFi8KCIVdNDLrkTDuZ
25,Hawái - Remix,Maluma,2020-11-30,us,0GzuHFG4Ql6DoyxFRnIk3F
26,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2020-11-30,us,3VTNVsTTu05dmTsVFrmGpK
27,廻廻奇譚,Eve,2020-11-30,us,2gSkvrwfCXCgqeugzezn97
28,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",2020-11-30,us,1ko2lVN0vKGUl9zrU0qSlT
29,Candy,Robbie Williams,2020-11-30,us,5NlFXQ0si6U87gXs6hq81B
30,Under My Skin,Nate Smith,2020-11-30,us,7G6eOSluX80fOpWD1ERuyF
31,Zombie (Live from the NIVA Save Our Stages Festival),Miley Cyrus,2020-11-30,us,0olaaJrCBTMJJvqPdvNpsx
32,34+35,Ariana Grande,2020-11-30,us,6Im9k8u9iIzKMrmV7BWtlF
33,pov,Ariana Grande,2020-11-30,us,3UoULw70kMsiVXxW0L3A33
34,Paradise (feat. Dermot Kennedy),MEDUZA,2020-11-30,us,6ft4hAq6yde8jPZY2i5zLr
35,Deep End - SIDEPIECE Remix,John Summit,2020-11-30,us,5WNa0eaGNwQ1ZXTHVlULpd
36,ICE (feat. MORGENSHTERN),MORGENSHTERN,2020-11-30,us,2E5NGLtMqDmeijWcntP8Ca
37,Dirt Road,Kidd G,2020-11-30,us,3azaE9S4YBYOuKmZu2TZrV
38,Astronomia (Never Go Home),Tony Igy,2020-11-30,us,5WYB4aZkflwjAApBoDCYkz
39,Love Me Later,Natasha Mosley,2020-11-30,us,2XcXeVg89HLC4n4GO1hai6
40,BOO!,Championxiii,2020-11-30,us,1eDyjPYw65g3wvQ7xJLF5c
41,Jealous,Eyedress,2020-11-30,us,5KbTBSGUvgDg75gIVhUaAW
42,Trap Anthem,MC Virgins,2020-11-30,us,0CJgUQ8UemK2htS73Ye5U8
43,WITHOUT YOU,The Kid LAROI,2020-11-30,us,27OeeYzk6klgBh83TSvGMA
44,Achilles Come Down,Gang of Youths,2020-11-30,us,22TntnVO3lQNDR5nsvxGRs
45,Astronaut In The Ocean,Masked Wolf,2020-11-30,us,0jdso14vaFnpRazMLEZovF
46,moment,lildeath,2020-11-30,us,2JKIYl8KaAMzOR1dIzEO5f
47,Another,Adam Doleac,2020-11-30,us,16ayXVtAftZYobyrNsZUQv
48,Cigarette Ahegao,Penelope Scott,2020-11-30,us,6UYJYgY8VRo6mKrhgTe1CF
49,MAGO,GFRIEND,2020-11-30,us,46WaBBaEHzgbN88Ew0nh50
50,Lose You,Jordan Davis,2020-11-30,us,0vK1vDEvEMvSpFEKW62Qub
1,Space Girl,Frances Forever,2020-12-01,us,5tfZ1uYrArdbDqiZ7z1aCE
2,Mayonaka no Door / Stay With Me,Miki Matsubara,2020-12-01,us,2BHj31ufdEqVK5CkYDp9mA
3,Jenny,Studio Killers,2020-12-01,us,7lgA34nFXxjqQgyLkPUcLv
4,Melody (1983 Club Vinyl Mix),Plustwo,2020-12-01,us,2VIJ2Nt8uk3Pi3IqEwtO1y
5,Home,Edith Whiskers,2020-12-01,us,18V1UiYRvWYwn01CRDbbuR
6,Travesuras,Flow La Movie,2020-12-01,us,2etJ67Egf7woMgOikVrlJM
7,DRUGS,Tai Verdes,2020-12-01,us,0ooz46SAYMJsdOPnwW4nKK
8,Rät,Penelope Scott,2020-12-01,us,25z6kpmIwkCUqk2IORrJ5v
9,Touch You,遠野高志,2020-12-01,us,6qWEpnyU43Bcrx3vfbGuVm
10,Whoopty,CJ,2020-12-01,us,5vGLcdRuSbUhD8ScwsGSdA
11,Adderall (Corvette Corvette),Popp Hunna,2020-12-01,us,3aAmQOxRPeKDL0HMWFA5qn
12,Line Without a Hook,Ricky Montgomery,2020-12-01,us,5jvgec3P4jyoZUPTy2pWDR
13,The Thanksgiving Song,Adam Sandler,2020-12-01,us,10zEjN1uWiYKSLo01BGlJx
14,Dancing in My Room,347aidan,2020-12-01,us,6Pgmqg15yVexuOgtzuxwoX
15,Alice's Restaurant Massacree,Arlo Guthrie,2020-12-01,us,4OjKHySJHstsImlUW3qfml
16,DÁKITI,Bad Bunny,2020-12-01,us,4MzXwWMhyBbmu6hOcLVD49
17,Gdzie jest biały węgorz ? (Zejście),Cypis,2020-12-01,us,4fNbS43X6yt4iWxLgRqwKa
18,Oh No,Kreepa,2020-12-01,us,4qBMiRsJjtm1WR4KyAQqrX
19,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),Miley Cyrus,2020-12-01,us,1Tip6R4swhC7E6hgILBjrE
20,Goosebumps,HVME,2020-12-01,us,20McUFi8KCIVdNDLrkTDuZ
21,Remember That Night?,Sara Kays,2020-12-01,us,1nYzjrdVQ8RpF93M0jPFW7
22,Quicksand,Morray,2020-12-01,us,33HO2V42Tc6xE0SbCg6vBj
23,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-12-01,us,7bCfHiRcfUjG0YVVNUL7Ve
24,Die Very Rough,Mario Judah,2020-12-01,us,3brXaWuPsVScvYQKUh3Ijc
25,Mrs Magic,Strawberry Guy,2020-12-01,us,45BBlVHECwB0uNt7BsJ97r
26,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2020-12-01,us,3VTNVsTTu05dmTsVFrmGpK
27,廻廻奇譚,Eve,2020-12-01,us,2gSkvrwfCXCgqeugzezn97
28,Hawái - Remix,Maluma,2020-12-01,us,0GzuHFG4Ql6DoyxFRnIk3F
29,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",2020-12-01,us,1ko2lVN0vKGUl9zrU0qSlT
30,Hood Bitch,Fam0us.Twinsss,2020-12-01,us,38eSJ3gqOtaiivL0Mc6vCF
31,Zombie (Live from the NIVA Save Our Stages Festival),Miley Cyrus,2020-12-01,us,0olaaJrCBTMJJvqPdvNpsx
32,Candy,Robbie Williams,2020-12-01,us,5NlFXQ0si6U87gXs6hq81B
33,34+35,Ariana Grande,2020-12-01,us,6Im9k8u9iIzKMrmV7BWtlF
34,WITHOUT YOU,The Kid LAROI,2020-12-01,us,27OeeYzk6klgBh83TSvGMA
35,Under My Skin,Nate Smith,2020-12-01,us,7G6eOSluX80fOpWD1ERuyF
36,Paradise (feat. Dermot Kennedy),MEDUZA,2020-12-01,us,6ft4hAq6yde8jPZY2i5zLr
37,Dirt Road,Kidd G,2020-12-01,us,3azaE9S4YBYOuKmZu2TZrV
38,pov,Ariana Grande,2020-12-01,us,3UoULw70kMsiVXxW0L3A33
39,Deep End - SIDEPIECE Remix,John Summit,2020-12-01,us,5WNa0eaGNwQ1ZXTHVlULpd
40,Astronomia (Never Go Home),Tony Igy,2020-12-01,us,5WYB4aZkflwjAApBoDCYkz
41,ICE (feat. MORGENSHTERN),MORGENSHTERN,2020-12-01,us,2E5NGLtMqDmeijWcntP8Ca
42,Jealous,Eyedress,2020-12-01,us,5KbTBSGUvgDg75gIVhUaAW
43,Achilles Come Down,Gang of Youths,2020-12-01,us,22TntnVO3lQNDR5nsvxGRs
44,Love Me Later,Natasha Mosley,2020-12-01,us,2XcXeVg89HLC4n4GO1hai6
45,Trap Anthem,MC Virgins,2020-12-01,us,0CJgUQ8UemK2htS73Ye5U8
46,Astronaut In The Ocean,Masked Wolf,2020-12-01,us,0jdso14vaFnpRazMLEZovF
47,Cigarette Ahegao,Penelope Scott,2020-12-01,us,6UYJYgY8VRo6mKrhgTe1CF
48,Naughty List (with Dixie D’Amelio),Liam Payne,2020-12-01,us,2Y0ktCGrGoGcQFXsGztvhi
49,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",The Kid LAROI,2020-12-01,us,0DYNL4xbYWgNzppUamtyR4
50,Another,Adam Doleac,2020-12-01,us,16ayXVtAftZYobyrNsZUQv
